2622,2156,819200,0,0
2628,2156,819200,0,0
2634,2156,819200,0,0
2640,2157,819200,0,0
2646,2157,819200,0,0
2651,2158,819200,0,0
2657,2158,819200,0,0
2663,2159,819200,0,0
2669,2159,819200,0,0
2675,2160,819200,0,0
2681,2160,819200,0,0
2686,2161,819200,0,0
2692,2161,819200,0,0
2698,2162,819200,0,0
2704,2162,819200,0,0
2710,2163,819200,0,0
2716,2163,819200,0,0
2721,2164,819200,0,0
2727,2164,819200,0,0
2733,2165,819200,0,0
2739,2165,819200,0,0
2745,2166,819200,0,0
2751,2166,819200,0,0
2756,2167,819200,0,0
2762,2167,819200,0,0
2768,2168,819200,0,0
2774,2168,819200,0,0
2780,2168,819200,0,0
2786,2169,819200,0,0
2791,2169,819200,0,0
2797,2170,819200,0,0
2803,2170,819200,0,0
2809,2171,819200,0,0
2815,2171,819200,0,0
2820,2172,819200,0,0
2826,2172,819200,0,0
2832,2173,819200,0,0
2838,2173,819200,0,0
2844,2174,819200,0,0
2850,2174,819200,0,0
2856,2175,819200,0,0
2861,2175,819200,0,0
2867,2176,819200,0,0
2873,2176,819200,0,0
2879,2177,819200,0,0
2885,2177,819200,0,0
2890,2178,819200,0,0
2898,2184,819200,0,0
2904,2184,819200,0,0
2920,2185,819200,0,0
2927,2186,819200,0,0
2951,2220,839680,0,0
2960,2245,839680,0,0
2966,2245,839680,0,0
2972,2246,839680,0,0
2978,2246,839680,0,0
2984,2247,839680,0,0
2990,2247,839680,0,0
2995,2248,839680,0,0
3001,2248,839680,0,0
3059,2249,839680,0,0
3065,2252,843776,0,0
3071,2253,843776,0,0
3076,2253,843776,0,0
3101,2258,847872,0,0
3107,2261,847872,0,0
3113,2262,847872,0,0
3118,2262,847872,0,0
3124,2263,847872,0,0
3130,2263,847872,0,0
3135,2264,847872,0,0
3141,2264,847872,0,0
3147,2265,847872,0,0
3153,2265,847872,0,0
3158,2266,847872,0,0
3164,2266,847872,0,0
3170,2267,847872,0,0
3175,2267,847872,0,0
3181,2268,847872,0,0
3187,2268,847872,0,0
3193,2269,847872,0,0
3198,2269,847872,0,0
3204,2270,847872,0,0
3210,2270,847872,0,0
3215,2270,847872,0,0
3221,2271,847872,0,0
3227,2271,847872,0,0
3233,2272,847872,0,0
3238,2272,847872,0,0
3244,2273,847872,0,0
3250,2273,847872,0,0
3256,2274,847872,0,0
3261,2274,847872,0,0
3267,2275,847872,0,0
3273,2275,847872,0,0
3279,2276,847872,0,0
3284,2276,847872,0,0
3290,2277,847872,0,0
3296,2277,847872,0,0
3301,2278,847872,0,0
3307,2278,847872,0,0
3313,2279,847872,0,0
3319,2279,847872,0,0
3324,2280,847872,0,0
3330,2280,847872,0,0
3336,2280,847872,0,0
3341,2281,847872,0,0
3347,2281,847872,0,0
3353,2282,847872,0,0
3359,2282,847872,0,0
3640,2286,847872,0,0
3646,2296,847872,0,0
3651,2296,847872,0,0
3655,2297,847872,0,0
3660,2297,847872,0,0
3664,2297,847872,0,0
3669,2298,847872,0,0
3674,2298,847872,0,0
3678,2299,847872,0,0
3683,2299,847872,0,0
3687,2299,847872,0,0
3692,2300,847872,0,0
3696,2300,847872,0,0
3701,2300,847872,0,0
3706,2301,847872,0,0
3710,2301,847872,0,0
3715,2302,847872,0,0
3719,2302,847872,0,0
3724,2302,847872,0,0
3729,2303,847872,0,0
3733,2303,847872,0,0
3738,2303,847872,0,0
3742,2304,847872,0,0
3747,2304,847872,0,0
3752,2305,847872,0,0
3756,2305,847872,0,0
3761,2305,847872,0,0
3765,2306,847872,0,0
3770,2306,847872,0,0
3775,2306,847872,0,0
3779,2307,847872,0,0
3784,2307,847872,0,0
3788,2308,847872,0,0
3793,2308,847872,0,0
3798,2308,847872,0,0
3802,2309,847872,0,0
3807,2309,847872,0,0
3811,2310,847872,0,0
3816,2310,847872,0,0
3821,2310,847872,0,0
3825,2311,847872,0,0
4046,2313,847872,0,0
4052,2316,847872,0,0
4057,2322,847872,0,0
4065,2322,847872,0,0
4069,2323,847872,0,0
4074,2323,847872,0,0
4078,2324,847872,0,0
4083,2324,847872,0,0
4087,2324,847872,0,0
4092,2325,847872,0,0
4099,2358,847872,0,0
4103,2359,847872,0,0
4108,2359,847872,0,0
4112,2359,847872,0,0
4117,2360,847872,0,0
4122,2360,847872,0,0
4126,2360,847872,0,0
4131,2361,847872,0,0
4135,2361,847872,0,0
4140,2362,847872,0,0
4144,2362,847872,0,0
4149,2362,847872,0,0
4154,2363,847872,0,0
4158,2363,847872,0,0
4163,2364,847872,0,0
4167,2364,847872,0,0
4172,2364,847872,0,0
4177,2365,847872,0,0
4181,2365,847872,0,0
4186,2365,847872,0,0
4190,2366,847872,0,0
4195,2366,847872,0,0
4203,2402,847872,0,0
4208,2558,847872,0,0
4213,2559,847872,0,0
